nombre_artista,album,fecha,tipo,track
Ariana Grande,Dangerous Woman,2016-05-20,track,Touch It
EXO,LOTTO - The 3rd Album Repackage,2016-08-18,track,Lotto
BIGBANG,MADE,2016-12-13,track,FXXK IT
Akcent,That's My Name,2016,track,That's My Name
Hailee Steinfeld,HAIZ,2016-02-26,track,Rock Bottom
Ariana Grande,Dangerous Woman,2016-05-20,track,Greedy
Bleu Toucan,Origami,2016-06-03,track,Hanoï café
Freddie Mercury,Messenger Of The Gods: The Singles Collection,2016-09-02,track,Love Kills
Sarah Menescal,Consequence of Love,2016-09-02,track,Shout
Lady Gaga,Joanne (Deluxe),2016-10-21,track,John Wayne
Mayer Hawthorne,Party Of One,2016-10-28,track,Time For Love
BTS,Wings,2016-10-10,track,2! 3!
BTS,The Most Beautiful Moment in Life: Young Forever,2016-05-02,track,Dope
Rihanna,ANTI (Deluxe),2016-01-28,track,Same Ol’ Mistakes
Sarah Menescal,Bossa N' Michael,2016-05-27,track,The Way You Make Me Feel
Kany García,Limonada,2016-05-20,track,Aquí (feat. Abel Pintos)
Ariana Grande,Dangerous Woman,2016-05-20,track,Everyday
Agust D,Agust D,2016-08-16,track,Tony Montana (Feat. Yankie)
Moderat,III (Deluxe Edition),2016-04-01,track,Reminder
Morat,Sobre El Amor Y Sus Efectos Secundarios,2016-06-17,track,Ahora Que No Puedo Hablar
Moderat,III (Deluxe Edition),2016-04-01,track,The Fool
Toquinho,O Melhor da Parceria,2016-01-29,track,Insensatez
Carlos Baute,Ando buscando (feat. Piso 21),2016-12-16,track,Ando buscando (feat. Piso 21)
Cashmere Cat,9,2017-04-28,track,Quit (feat. Ariana Grande)
Eve,Bunka,2017-12-20,track,Dramaturgy
TWICE,Twicetagram,2017-10-30,track,Look At Me
Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]",2017-09-14,track,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX"
Niall Horan,Flicker (Deluxe),2017-10-20,track,Too Much To Ask
A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),2017-12-15,track,Plain Jane REMIX (feat. Nicki Minaj)
Charli xcx,Pop 2,2017-12-15,track,Unlock it (Lock It) - feat. Kim Petras and Jay Park
Lil Silvio & El Vega,Tienes La Magia,2017-01-30,track,Tienes La Magia
INNA,Ruleta,2017-06-21,track,Ruleta
Cigarettes After Sex,Cigarettes After Sex,2017-06-09,track,Flash
Ha*Ash,30 de Febrero,2017-12-01,track,¿Qué Me Faltó?
Sam Smith,The Thrill Of It All (Special Edition),2017-11-03,track,Pray
The Flying Stars Of Brooklyn NY,My God Has a Telephone,2017-10-20,track,My God Has A Telephone
BTS,Love Yourself 承 'Her',2017-09-18,track,MIC Drop
TWICE,Twicetagram,2017-10-30,track,Likey
Macklemore,GEMINI,2017-09-22,track,Good Old Days (feat. Kesha)
Felipe Peláez,Vivo Pensando En Ti (feat. Maluma),2017-07-14,track,Vivo Pensando En Ti (feat. Maluma)
Ruth B.,Safe Haven,2017-05-05,track,Lost Boy
Alejandro Fernández,Rompiendo Fronteras,2017-01-13,track,Quiero Que Vuelvas
James Arthur,Naked,2017-11-24,track,Naked
El Cuarteto De Nos,Apocalipsis Zombi,2017-05-12,track,Invisible
Amber Mark,Lose My Cool (Remixes),2017-05-26,track,Lose My Cool - Franc Moody Remix
Manuel Turizo,Esperándote,2017-12-07,track,Esperándote
The Marías,"Superclean, Vol. I",2017-11-03,track,Only in My Dreams
Kid Francescoli,Play Me Again,2017-03-03,track,The Player
Amazonics,Vintage Bossa Nova Café,2017-08-25,track,Lovin' You
Chayanne,Qué Me Has Hecho (feat. Wisin),2017-04-21,track,Qué Me Has Hecho (feat. Wisin)
Rio Bossa Trio,Crazy in Love,2017-06-12,track,Crazy in Love
NEIL FRANCES,Show Me the Right,2017-11-17,track,Show Me the Right
Nick Mulvey,Wake Up Now,2017-09-08,track,Mountain To Move
Juanes,Mis Planes Son Amarte,2017-05-12,track,Fuego
Olga Chung,Bossa Nova Lounge,2017-06-18,track,Dream A little Dream Of Me
Jonas Blue,Mama (Acoustic),2017-06-30,track,Mama - Acoustic
Xavier Luna,Lost On You,2017-05-30,track,Lost On You - Bossa Mix
Silvestre Dangond,Gente Valiente,2017-02-03,track,Ya No Me Duele Más
Olga Chung,Bossa Nova Lounge,2017-06-18,track,Somewhere Over The Rainbow - Bossa Version
Ed Sheeran,÷ (Deluxe),2017-03-03,track,How Would You Feel (Paean)
Becca Adams,Pretty Girl (Acoustic Version),2017-07-07,track,Pretty Girl - Acoustic Version
Silvestre Dangond,Gente Valiente,2017-02-03,track,Materialista (feat. Nicky Jam)
Rita Ora,Your Song (Acoustic),2017-06-16,track,Your Song - Acoustic
Pablo Alborán,Saturno,2017-09-08,track,Saturno
Niall Horan,Slow Hands (Acoustic),2017-06-30,track,Slow Hands - Acoustic
NEIL FRANCES,Dumb Love,2017-04-28,track,Dumb Love
BTS,Love Yourself 承 'Her',2017-09-18,track,Best Of Me
BTS,Love Yourself 承 'Her',2017-09-18,track,Go Go
Purple Sparks,Something Just Like this (Bossa Mix),2017-06-01,track,Something Just Like This - Bossa Mix
Manuel Medrano,La mujer que bota fuego (feat. Natalia Jiménez),2017-09-01,track,La mujer que bota fuego (feat. Natalia Jiménez)
Rupatrupa,Directo en Sdma,2017-03-20,track,La Hoguera
Calum Scott,Rhythm Inside (Acoustic),2017-01-13,track,Rhythm Inside - Acoustic
Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más (Edición Especial),2017-06-23,track,Eres Tú
BTS,Love Yourself 轉 'Tear',2018-05-18,track,Love Maze
Ariana Grande,Sweetener,2018-08-17,track,raindrops (an angel cried)
BTS,Love Yourself 結 'Answer',2018-08-24,track,Trivia 轉 : Seesaw
BLACKPINK,SQUARE UP,2018-06-15,track,See U Later
Bebe Rexha,Expectations,2018-06-22,track,I Got You
BTS,Love Yourself 結 'Answer',2018-08-24,track,I'm Fine
Ariana Grande,Sweetener,2018-08-17,track,the light is coming (feat. Nicki Minaj)
Cigarettes After Sex,Neon Moon,2018-12-17,track,Neon Moon
TWICE,Summer Nights,2018-07-09,track,Dance The Night Away
PJ Morton,Gumbo Unplugged (Live),2018-03-09,track,How Deep Is Your Love (feat. Yebba) - Live
BTS,Love Yourself 轉 'Tear',2018-05-18,track,Anpanman
Getter Jaani,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],2018-12-14,track,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix]
Paty Cantú,#333 (Edición Deluxe),2018-10-19,track,Cuenta Pendiente
BLACKPINK,SQUARE UP,2018-06-15,track,Really
Khalid,Love Lies,2018-02-14,track,Love Lies
BTS,Love Yourself 轉 'Tear',2018-05-18,track,So What
TINI,Quiero Volver,2018-10-12,track,Quiero Volver
Sabrina Carpenter,Singular Act I,2018-11-09,track,Paris
Alle Farben,Fading,2018-11-02,track,Fading
Jimin,Promise,2018-12-31,track,Promise
TINI,Quiero Volver,2018-10-12,track,Te Quiero Más
Diego Torres,Un Poquito,2018-08-23,track,Un Poquito
Ariana Grande,Sweetener,2018-08-17,track,better off
Calum Scott,Only Human (Special Edition),2018-11-30,track,No Matter What
The Marías,"Superclean, Vol. II",2018-09-28,track,Over the Moon
Alessia Cara,The Pains Of Growing,2018-11-30,track,Out Of Love
Bazzi,COSMIC,2018-04-12,track,Mine
Sebastian Yatra,MANTRA,2018-05-18,track,Quiero Decirte
AURORA,Infections Of A Different Kind – Step 1,2018-09-28,track,Soft Universe
Ariana Grande,Sweetener,2018-08-17,track,successful
TWICE,What is Love?,2018-04-09,track,What is Love?
Sigala,Brighter Days,2018-09-28,track,Sweet Lovin' - Radio Edit
Sam Smith,"Fire On Fire (From ""Watership Down"")",2018-12-21,track,"Fire On Fire - From ""Watership Down"""
Morat,Para Que Nadie Se Entere,2018-02-16,track,Para Que Nadie Se Entere
Groove Da Praia,The Groove Girls,2018-11-16,track,More Than Words
BTS,Love Yourself 轉 'Tear',2018-05-18,track,The Truth Untold (feat. Steve Aoki)
AFSHEEN,Creatures Of The Night,2018-11-16,track,Creatures Of The Night
Morat,Balas Perdidas,2018-10-25,track,11 Besos
TWICE,YES or YES,2018-11-05,track,YES or YES
Jonas Blue,Rise,2018-05-25,track,Rise
Sabrina Carpenter,Singular Act I,2018-11-09,track,Sue Me
Dinah Eastwood,Avatar,2018-05-17,track,Every Rose Has Its Thorn
Rita Ora,Phoenix (Deluxe Edition),2018-11-23,track,Your Song
Khalid,Better,2018-09-14,track,Better
Piso 21,Ubuntu,2018-05-11,track,La Vida Sin Ti
Jason Mraz,Know.,2018-08-10,track,Have It All
Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),2018-08-24,track,Goodbye (feat. Nicki Minaj & Willy William)
Dabeull,Don't Forget It,2018-02-23,track,Don't Forget It
BTS,Love Yourself 轉 'Tear',2018-05-18,track,Magic Shop
Still Corners,Slow Air,2018-08-17,track,Black Lagoon
YOASOBI,夜に駆ける,2019-12-15,track,夜に駆ける
j-hope,Chicken Noodle Soup (feat. Becky G),2019-09-27,track,Chicken Noodle Soup (feat. Becky G)
Ariana Grande,"thank u, next",2019-02-08,track,NASA
ChocQuibTown,Pa Olvidarte (feat. Manuel Turizo) [Remix],2019-02-01,track,Pa Olvidarte (feat. Manuel Turizo) - Remix
Tom Walker,Just You and I,2019-01-11,track,Just You and I
Ariana Grande,"thank u, next",2019-02-08,track,fake smile
Sam Smith,I Feel Love,2019-11-01,track,I Feel Love
melvitto,THENIGHTISYOUNG.,2019-02-22,track,In Fact (feat. Gabzy)
MAMAMOO,reality in BLACK,2019-11-14,track,HIP
ATEEZ,TREASURE EP.FIN : All To Action,2019-10-08,track,WONDERLAND
BTS,MAP OF THE SOUL : PERSONA,2019-04-12,track,Dionysus
Cavetown,Animal Kingdom,2019-04-12,track,Boys Will Be Bugs
Red Velvet,‘The ReVe Festival’ Finale,2019-12-23,track,Psycho
X Ambassadors,ORION,2019-06-14,track,BOOM
Lana Del Rey,Norman Fucking Rockwell!,2019-08-30,track,Venice Bitch
Loud Luxury,Body On My,2019-03-29,track,Body On My
Noah Cyrus,July (feat. Leon Bridges),2019-11-08,track,July (feat. Leon Bridges)
Sam Fischer,This City,2019-12-11,track,This City
Lana Del Rey,Norman Fucking Rockwell!,2019-08-30,track,hope is a dangerous thing for a woman like me to have - but I have it
Tiësto,Ritual,2019-05-31,track,Ritual
Maggie Rogers,Heard It In A Past Life,2019-01-18,track,Alaska
Lasso,Un Millón Como Tú,2019-02-01,track,Un Millón Como Tú
Sam Smith,How Do You Sleep?,2019-07-19,track,How Do You Sleep?
Maggie Rogers,Heard It In A Past Life,2019-01-18,track,Light On
Jax Jones,Snacks,2019-07-12,track,All Day And Night
Sam Feldt,Magnets EP,2019-05-24,track,Post Malone (feat. RANI)
Natanael Cano,Corridos Tumbados,2019-10-31,track,El Drip
Camila Cabello,Romance,2019-12-06,track,Liar
Olivia Dean,Ok Love You Bye,2019-11-22,track,Reason To Stay
Lana Del Rey,Norman Fucking Rockwell!,2019-08-30,track,Love song
Luca Giacco,Café del Este - Lounge & Chill Sessions,2019-10-11,track,More Than I Can Bear
BTS,MAP OF THE SOUL : PERSONA,2019-04-12,track,HOME
Cigarettes After Sex,Cry,2019-10-25,track,Kiss It Off Me
Cassandra Beck,Life is Now or Never,2019-12-13,track,The Tide is High
BTS,MAP OF THE SOUL : PERSONA,2019-04-12,track,Mikrokosmos
Michelle Simonal,International Inspirations,2019-12-06,track,Hurts to Be in Love
Michael Kiwanuka,Money,2019-06-18,track,Money (with Tom Misch)
Michelle Simonal,International Inspirations,2019-12-06,track,Cruising for Bruising
Juanes,Más Futuro Que Pasado,2019-11-22,track,La Plata
Michelle Simonal,International Inspirations,2019-12-06,track,Reminiscing
María José,Conexión (En Vivo),2019-06-07,track,Hábito de Ti - En Vivo
Cavetown,Animal Kingdom,2019-04-12,track,Juliet
Stereo Dub,Back Down South (Bossa Nova Mix),2019-08-23,track,Back Down South - Bossa Nova Mix
Hozier,"Wasteland, Baby!",2019-03-01,track,Almost (Sweet Music)
Michelle Simonal,International Inspirations,2019-12-06,track,The Happy Man
Shirley Adamson,"So Far, So Good.",2019-12-20,track,Rolling in the Deep
Manuel Turizo,ADN,2019-08-23,track,Nada Ha Cambiado
Jax Jones,Snacks,2019-07-12,track,Instruction (feat. Demi Lovato & Stefflon Don)
Lewis Capaldi,Someone You Loved (Future Humans Remix),2019-03-05,track,Someone You Loved - Future Humans Remix
Mabel,Don't Call Me Up,2019-01-18,track,Don't Call Me Up
Lady Gaga,Chromatica,2020-05-29,track,911
BTS,MAP OF THE SOUL : 7,2020-02-21,track,Filter
Alexander 23,IDK You Yet (Live on Piano),2020-06-23,track,IDK You Yet
Reik,20 -- 21,2020-08-21,track,Pero Te Conocí
Morat,Nunca Te Olvidé,2020-04-02,track,Nunca Te Olvidé
Lady Gaga,Sour Candy (with BLACKPINK),2020-05-28,track,Sour Candy (with BLACKPINK)
Beach Bunny,Honeymoon,2020-02-14,track,Cloud 9
BLACKPINK,Ice Cream (with Selena Gomez),2020-08-28,track,Ice Cream (with Selena Gomez)
Teddy Swims,Broke (feat. Thomas Rhett),2020-10-23,track,Broke (feat. Thomas Rhett)
Stray Kids,SKZ2020,2020-03-18,track,District 9
Ava Max,Heaven & Hell,2020-09-18,track,Who's Laughing Now
Omah Lay,What Have We Done,2020-11-19,track,Godly
mgk,Tickets To My Downfall,2020-09-25,track,bloody valentine
Junior H,Cruisin' with Junior H,2020-09-02,track,Se Amerita
ITZY,IT'z ME,2020-03-09,track,WANNABE
Clean Bandit,Tick Tock (feat. 24kGoldn),2020-08-21,track,Tick Tock (feat. 24kGoldn)
Tiësto,The London Sessions,2020-05-15,track,Ritual
Robin Schulz,In Your Eyes (feat. Alida),2020-01-10,track,In Your Eyes (feat. Alida)
Anys,Si tu savais,2020-05-17,track,Si tu savais
BLACKPINK,THE ALBUM,2020-10-02,track,Crazy Over You
Lasso,Odio Que No Te Odio,2020-01-17,track,Odio Que No Te Odio
BLACKPINK,THE ALBUM,2020-10-02,track,Love To Hate Me
mgk,Tickets To My Downfall,2020-09-25,track,my ex's best friend (with blackbear)
Ariana Grande,Positions,2020-10-30,track,safety net (feat. Ty Dolla $ign)
Banda Do Sul,Watermelon Sugar,2020-04-24,track,Watermelon Sugar
Scubba,Mistake Number 3,2020-07-10,track,Mistake Number 3
Agust D,D-2,2020-05-22,track,Moonlight
Kygo,Hot Stuff,2020-09-18,track,Hot Stuff
Lola Marsh,Someday Tomorrow Maybe,2020-01-24,track,Only for a Moment
Sarah Menescal,Love Hurts,2020-07-10,track,Love Hurts
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,All About the Money
Ava Max,Heaven & Hell,2020-09-18,track,Torn
Scubba,Right Down the Line,2020-03-20,track,Right Down the Line
Lewis Capaldi,Before You Go EP,2020-01-24,track,Before You Go - Guitar Acoustic
Amazonics,Amazónico,2020-09-04,track,Only Happy When It Rains
RESISTIRÉ MÉXICO,Resistiré,2020-04-16,track,Resistiré
Groove Da Praia,Talking in Your Sleep (Bossa Nova Mix),2020-04-17,track,Talking in Your Sleep - Bossa Nova Mix
Anakelly,Last Friday Night (T.G.I.F.),2020-09-18,track,Last Friday Night (T.G.I.F.)
Lady Gaga,Chromatica,2020-05-29,track,Sour Candy (with BLACKPINK)
Wizkid,Made In Lagos,2020-10-29,track,Essence (feat. Tems)
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,Hooked On a Feeling
L.A.X,ZaZa Vibes,2020-11-25,track,Sempe
Camilo,Por Primera Vez,2020-04-17,track,La Difícil
Kany García,Mesa Para Dos,2020-05-28,track,Búscame
Rio Branco,Bossa Nova Covers,2020-04-03,track,After the Love Has Gone
Bossa Nova Covers,Bossa Nova Covers,2020-05-08,track,The Riddle
Forest Blakk,I Saw Love,2020-06-12,track,Fall Into Me
Ituana,More Than a Woman,2020-05-15,track,More Than a Woman
Dua Lipa,Levitating (feat. DaBaby),2020-10-01,track,Levitating (feat. DaBaby)
BLACKPINK,THE ALBUM,2020-10-02,track,Ice Cream (with Selena Gomez)
The Last Shadow Puppets,Everything You've Come To Expect (Deluxe Edition),2016-12-02,track,Used To Be My Girl
AURORA,All My Demons Greeting Me As A Friend (Deluxe),2016-03-11,track,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
BIGBANG,MADE,2016-12-13,track,LET'S NOT FALL IN LOVE
Ariana Grande,Dangerous Woman,2016-05-20,track,Sometimes
Saint Motel,saintmotelevision,2016-10-21,track,Sweet Talk
BIGBANG,MADE,2016-12-13,track,LOSER
SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],2016-04-25,track,Pretty U
Ariana Grande,Dangerous Woman,2016-05-20,track,Jason's Song (Gave It Away)
RADWIMPS,Human Bloom,2016-11-23,track,Sparkle - Original Version
Tinie Tempah,Girls Like (feat. Zara Larsson),2016-02-26,track,Girls Like (feat. Zara Larsson)
EMMANUELLE,L'uomo d'affari / Italove,2016-05-27,track,Italove
Blood Orange,Freetown Sound,2016-06-28,track,Best to You
Marian Hill,ACT ONE (The Complete Collection),2016-06-20,track,Down
TINI,TINI (Martina Stoessel) [Deluxe Edition],2016-04-29,track,Si Tu Te Vas
Christine and the Queens,Chaleur Humaine,2016-08-19,track,Tilted
RE-MIX,"Italo Disco: The Best of 80's Remixes, Vol. 1",2016-06-07,track,Sara' perche' ti amo (Dance Remix)
Ariana Grande,Dangerous Woman,2016-05-20,track,Leave Me Lonely
BTS,The Most Beautiful Moment in Life: Young Forever,2016-05-02,track,Love Is Not Over (Full Length Edition)
Fifth Harmony,Post-Party Workout,2016-12-30,track,Work from Home (feat. Ty Dolla $ign)
Nicki Minaj,Black Barbies,2016-11-30,track,Black Barbies
BIGBANG,MADE,2016-12-13,track,IF YOU
Joker Xue,初学者,2016-07-18,track,演员
BTS,Wings,2016-10-10,track,MAMA
The Avener,You Belong,2016-08-26,track,You Belong
DJ Khaled,For Free,2016-06-03,track,For Free
Doombird,Past Lives,2016-12-30,track,Fog Rolls In
AURORA,All My Demons Greeting Me As A Friend (Deluxe),2016-03-11,track,Conqueror
MC Kevinho,Olha a Explosão,2016-12-26,track,Olha a Explosão
Paradis,Recto Verso,2016-09-23,track,Instantané
Deluxe,Stachelight,2016-01-22,track,Bonhomme
Tom Odell,Magnetised (Acoustic),2016-04-22,track,Magnetised - Acoustic
Anitta,Sim ou não (Participação especial de Maluma),2016-07-28,track,Sim ou não (Participação especial de Maluma)
BTS,The Most Beautiful Moment in Life: Young Forever,2016-05-02,track,Butterfly (Prologue Mix)
MAX,Hell's Kitchen Angel,2016-04-08,track,Lights Down Low
BTS,Wings,2016-10-10,track,Am I Wrong
BTS,Wings,2016-10-10,track,Intro: Boy Meets Evil
James Vincent McMorrow,We Move,2016-09-02,track,Get Low
blink-182,California (Deluxe Edition),2016-07-01,track,She's Out Of Her Mind
Ariana Grande,Dangerous Woman,2016-04-01,track,Bad Decisions
Jay Chou,周杰倫的床邊故事,2016-06-24,track,告白氣球
GFRIEND,SNOWFLAKE,2016-01-25,track,Rough
Agust D,Agust D,2016-08-16,track,724148
The Last Shadow Puppets,Everything You've Come To Expect (Deluxe Edition),2016-12-02,track,Aviation
Era Istrefi,Bonbon EP,2016-07-21,track,Bonbon
Andrew Bird,Are You Serious,2016-01-01,track,Roma Fade
Ariana Grande,Dangerous Woman,2016-05-20,track,Be Alright
Leonard Cohen,You Want It Darker,2016-10-21,track,Leaving the Table
The Mayries,Rockabye (Acoustic),2016-12-22,track,Rockabye - Acoustic Version
Cash Cash,"Blood, Sweat & 3 Years",2016-06-24,track,Take Me Home (feat. Bebe Rexha)
Drake,Views,2016-05-06,track,Hotline Bling
BTS,You Never Walk Alone,2017-02-13,track,Outro: Wings
Red Velvet,The Red Summer - Summer Mini Album,2017-07-09,track,Red Flavor
Red Velvet,Perfect Velvet - The 2nd Album,2017-11-17,track,Peek-A-Boo
Kesha,Rainbow,2017-08-11,track,Praying
El Cuarteto De Nos,Apocalipsis Zombi,2017-05-12,track,La Bestia
ONE OK ROCK,Ambitions,2017-01-13,track,We Are
Martin Garrix,Scared to Be Lonely (Acoustic Version),2017-04-07,track,Scared to Be Lonely - Acoustic Version
ヨルシカ,夏草が邪魔をする,2017-06-28,track,言って。
Fat Joe,Plata O Plomo,2017-02-17,track,All The Way Up (feat. Infared)
Ed Sheeran,÷ (Deluxe),2017-03-03,track,Hearts Don't Break Around Here
Ed Sheeran,÷ (Deluxe),2017-03-03,track,New Man
Lorde,Melodrama,2017-06-16,track,The Louvre
La Cabana Reyo,Weak,2017-06-12,track,Weak
Tinie Tempah,YOUTH,2017-03-31,track,Girls Like (feat. Zara Larsson)
Peachy!,Falling for U,2017-08-14,track,Falling for U
Polo & Pan,Caravelle,2017-05-19,track,Plage isolée (soleil levant)
Ed Sheeran,÷ (Deluxe),2017-03-03,track,Bibia Be Ye Ye
Astrid S,Think Before I Talk (Acoustic),2017-10-27,track,Think Before I Talk - Acoustic
Peter Bradley Adams,A Face Like Mine,2017-04-21,track,My Arms Were Always Around You
El Cuarteto De Nos,Apocalipsis Zombi,2017-05-12,track,Invisible
TWICE,SIGNAL,2017-05-15,track,SIGNAL
Dua Lipa,Dua Lipa (Deluxe),2017-06-02,track,Last Dance
Righeira,The Singles 83/87,2017-10-27,track,Vamos a la Playa
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",2017-06-16,track,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)"
Bleachers,Gone Now,2017-06-02,track,Don't Take The Money
Lady Gaga,The Cure,2017-04-16,track,The Cure
El Cuarteto De Nos,Apocalipsis Zombi,2017-05-12,track,Calma Vladimir
Selena Gomez,Bad Liar,2017-05-18,track,Bad Liar
Dua Lipa,Dua Lipa (Deluxe),2017-06-02,track,No Goodbyes
Dua Lipa,Dua Lipa (Deluxe),2017-06-02,track,Genesis
P!nk,What About Us,2017-08-10,track,What About Us
Cigarettes After Sex,Cigarettes After Sex,2017-06-09,track,Young & Dumb
Julia Michaels,Issues (Alan Walker Remix),2017-05-05,track,Issues - Alan Walker Remix
Dua Lipa,Dua Lipa (Deluxe),2017-06-02,track,Lost In Your Light (feat. Miguel)
Carlos Vives,VIVES,2017-11-10,track,Al Filo de Tu Amor
Eduardo Braga,Songs That I Love,2017-06-07,track,You Are the Sunshine of My Life
Andrés Cepeda,Mejor Que A Ti Me Va (Versión Reggae),2017-03-21,track,Mejor Que A Ti Me Va - Versión Reggae
Slowdive,Slowdive,2017-05-05,track,Sugar for the Pill
Michelle Simonal,From Another Point of View,2017-05-12,track,This Is What You Came For
Ricardo Arjona,Circo Soledad,2017-04-21,track,El Que Olvida
Jason Derulo,Tip Toe (feat. French Montana),2017-11-10,track,Tip Toe (feat. French Montana)
Fancy Cars,I'll Follow (Acoustic Version),2017-04-21,track,I'll Follow - Acoustic Version
Bebe Rexha,All Your Fault: Pt. 2,2017-08-11,track,Meant to Be (feat. Florida Georgia Line)
G-Eazy,The Beautiful & Damned,2017-12-15,track,No Limit
Martin Solveig,All Stars,2017-06-16,track,All Stars
Shawn Mendes,Illuminate (Deluxe),2017-04-20,track,Mercy - Acoustic
Yuridia,Primera Fila (En Vivo),2017-11-24,track,Amigos No por Favor (Primera Fila) - En Vivo
Cigarettes After Sex,Cigarettes After Sex,2017-06-09,track,Truly
Parcels,Hideout,2017-01-27,track,Allaround
Shawn Mendes,Illuminate,2017-04-20,track,There's Nothing Holdin' Me Back
Ariana Grande,Sweetener,2018-08-17,track,pete davidson
BTS,Love Yourself 結 'Answer',2018-08-24,track,Dimple
Voz Veis,Segundo Plato,2018-03-12,track,Segundo Plato
Beach House,7,2018-05-11,track,Lemon Glow
BTS,Love Yourself 轉 'Tear',2018-05-18,track,Intro: Singularity
AURORA,Infections Of A Different Kind – Step 1,2018-09-28,track,Queendom
BTS,Love Yourself 轉 'Tear',2018-05-18,track,134340
Nu Genea,Nuova Napoli,2018-05-01,track,Disco Sole
MOMOLAND,GREAT!,2018-01-03,track,BBoom BBoom
BTS,Love Yourself 結 'Answer',2018-08-24,track,Answer : Love Myself
Clean Bandit,Baby (feat. MARINA & Luis Fonsi),2018-11-02,track,Baby (feat. MARINA & Luis Fonsi)
Franc Moody,Dance Moves,2018-03-27,track,Dopamine
Steve Aoki,Neon Future III,2018-11-09,track,Waste It On Me (feat. BTS)
benny blanco,FRIENDS KEEP SECRETS,2018-12-07,track,I Found You (with Calvin Harris)
The Chainsmokers,Sick Boy,2018-12-14,track,Sick Boy
Saad Lamjarred,Casablanca,2018-07-31,track,Casablanca
RM,mono.,2018-10-23,track,seoul (prod. HONNE)
Blood Orange,Negro Swan,2018-08-24,track,Charcoal Baby
j-hope,Hope World,2018-03-02,track,Daydream (백일몽)
Young the Giant,Mirror Master,2018-10-12,track,Superposition
Ariana Grande,Sweetener,2018-08-17,track,borderline (feat. Missy Elliott)
GeeJay,Flowers,2018-09-06,track,Flowers
BTS,Love Yourself 轉 'Tear',2018-05-18,track,Outro: Tear
Andrés Cepeda,Magia (feat. Sebastián Yatra),2018-08-24,track,Magia (feat. Sebastián Yatra)
j-hope,Hope World,2018-03-02,track,Hope World
SHAUN,Take,2018-06-27,track,Way Back Home
ヨルシカ,負け犬にアンコールはいらない,2018-05-09,track,ただ君に晴れ
Kany García,Soy Yo,2018-05-18,track,Dejarte Ir
Fonseca,Agustín,2018-10-26,track,Volver a Verte (feat. Cali y El Dandee)
BTS,Love Yourself 轉 'Tear',2018-05-18,track,Paradise
48th St. Collective,Music Links,2018-11-16,track,Sure Know Something
Tiiwtiiw,Maria,2018-02-16,track,Maria
Fonseca,Agustín,2018-10-26,track,Por Pura Curiosidad
United Rhythms Of Brazil,Take on Me,2018-11-09,track,Take on Me - Electrobossa Mix
AURORA,Infections Of A Different Kind – Step 1,2018-09-28,track,Churchyard
RM,mono.,2018-10-23,track,moonchild
Red Velvet,The Perfect Red Velvet - The 2nd Album Repackage,2018-01-29,track,Bad Boy
Charlie Puth,Voicenotes,2018-05-11,track,The Way I Am
The Sacados,Superexitos Vol. 2,2018-05-04,track,Mas de Lo Que Te Imaginas (Classic Version)
David Guetta,7: Anniversary Edition,2018,track,Flames
Maroon 5,Red Pill Blues (Deluxe),2018-06-15,track,Wait
Muslim,Mama,2018-07-13,track,Mama
Bacilos,¿Dónde Nos Quedamos?,2018-08-24,track,Por Hacerme el Bueno
girl in red,summer depression,2018-03-03,track,summer depression
Lady Gaga,A Star Is Born Soundtrack,2018-10-05,track,I Don't Know What Love Is
Khalid,Suncity,2018-10-18,track,Saturday Nights
The Rose,Void,2018-04-16,track,Sorry
Khalid,Suncity,2018-10-18,track,Better
Kany García,Soy Yo,2018-05-18,track,Arriésgate a Intentarlo
Bebe Rexha,Expectations,2018-06-22,track,Meant to Be (feat. Florida Georgia Line)
Grupo 360,Seguimos Laborando,2019-05-09,track,Seguimos Laborando
TOMORROW X TOGETHER,The Dream Chapter: MAGIC,2019-10-21,track,9 and Three Quarters (Run Away)
Mind Enterprises,Panorama EP,2019-11-01,track,S.H.A.K.E
Tiësto,God Is A Dancer (with Mabel),2019-09-20,track,God Is A Dancer (with Mabel)
Chase Atlantic,PHASES,2019-06-28,track,HER
Zedd,365,2019-02-14,track,365
Camila Cabello,Liar,2019-09-04,track,Liar
awfultune,i met sarah in the bathroom,2019-07-31,track,i met sarah in the bathroom
Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",2019-04-19,track,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")"
mxmtoon,the masquerade,2019-09-17,track,prom dress
